"sample_id"	"PGS000163"	"PGS000164"	"PGS000165"	"PGS000166"	"PGS000167"	"PGS000168"	"PGS000169"	"PGS000170"	"PGS000171"	"PGS000172"	"PGS000173"	"PGS000174"	"PGS000175"	"PGS000176"	"PGS000177"	"PGS000178"	"PGS000179"	"PGS000180"	"PGS000181"	"PGS000182"	"PGS000183"	"PGS000184"	"PGS000185"	"PGS000186"	"PGS000187"	"PGS000188"	"PGS000189"	"PGS000190"	"PGS000191"
"GTEX-XYKS"	0.4758154	1.0088869	-3.945173	-3.2342937	0.1666076	1.7635573	4.2648417	4.694168	2.6284225	-0.232952	0.0864592	2.6989859	1.9099676	2.3335866	1.5627096	0.671836	0.7902493	-0.4049629	0.250372	-0.6660937	-0.2771844	3.1279139	2.1609667	0.8723625	0.6904188	0.6792213	4.1373809	4.5514441	-0.6933373
"GTEX-Y111"	0.4054615	0.9794496	-3.9493823	-3.4644331	0.0720592	1.6796173	4.3894717	4.3972312	2.588244	0.1520123	-0.0441449	2.6636015	1.9333028	2.5394071	2.1339542	0.6100118	0.9034966	-0.5972567	0.4893144	-0.5686676	-0.2913396	2.5903019	2.3542017	1.1366783	0.7028194	0.9335174	4.2625193	4.731749	-0.5344925
"GTEX-Y114"	0.2792076	0.8962924	-4.2058454	-3.6484829	-0.1464768	1.5709631	4.1392443	4.613231	2.5819025	-0.0795754	0.1297081	3.2615684	1.900061	3.0429947	1.6802343	0.3655513	0.422132	-0.2895442	0.5450079	-0.6633398	-0.151627	3.0548345	2.2883043	0.8797224	0.2488775	0.7584793	4.0512067	4.2460186	-0.4945939
"GTEX-Y3I4"	0.2800818	0.8990544	-4.0825481	-3.3834989	0.1368532	1.6633295	4.1567241	4.2931242	2.6424296	-0.6315837	-0.050522	2.2357165	1.9594999	2.0341963	0.6430303	-0.3427869	0.4066338	-1.1110674	-0.2143151	-0.7159593	0.0655355000000001	2.9452047	2.3023329	1.0130838	0.8616073	0.7582559	4.4115143	4.3602631	-0.9702389
"GTEX-Y3IK"	0.1402672	0.9185697	-4.0168041	-3.1122191	-0.2172341	1.5309123	4.1698065	4.5475851	2.6072021	0.013396	-0.00176150000000002	2.8006615	1.7376824	2.5740153	1.6163196	0.1781239	0.6800648	-0.9859811	-0.00702329999999991	-0.830482	-0.2491153	2.5281905	1.9471266	0.7411174	0.3196665	1.4573984	4.5369134	4.9674866	-0.6606516
"GTEX-Y5LM"	0.2839768	0.8973529	-3.9484202	-3.5208031	-0.1050146	1.3395626	3.4053464	3.8006185	2.5343604	-0.1983156	0.0409022	2.3445522	1.7036064	2.3838653	1.8337135	0.6952472	1.258848	-0.6761005	0.0790764000000001	-0.9638413	-0.2953653	3.0183487	1.9736286	1.0322478	0.5575879	1.1932274	3.3758359	3.461176	-0.6892659
"GTEX-Y5V5"	0.3200936	0.8996192	-4.072785	-3.5428685	0.1852829	1.8161296	4.1833748	4.3458809	2.7684069	-0.5813403	-0.419974	2.5640213	1.8307214	1.9720137	1.3905105	0.3944165	0.486813	-1.4393807	-0.3346385	-0.702603	0.1113735	2.9319175	2.0976289	1.4782032	0.4673129	1.1218537	4.176434	4.5302817	-0.3636319
"GTEX-Y5V6"	0.3602697	0.7895597	-3.8611208	-3.2654337	0.0857206	1.4975518	4.5428592	4.849704	2.9530188	-0.3168789	0.066513	2.7982549	1.7138822	2.8756639	1.2894531	0.1476982	-0.2255323	-0.9832952	0.3851971	-0.9166197	-0.1989593	3.0516313	1.7627454	1.5725302	0.6832414	1.1317091	4.0285109	4.2557731	-0.5673113
"GTEX-Y8DK"	0.2786929	0.7040287	-4.2472737	-3.4054874	-0.1595924	1.3975032	4.2428489	4.5054115	2.789327	-0.2240142	-0.2612369	2.9049599	1.6954571	2.8108059	1.6177043	0.7213448	0.2492413	-0.2585629	0.6877674	-0.846198	0.1046921	2.8121419	2.344965	0.8987354	0.2063703	1.4422662	4.0868722	4.5712767	-0.7357989
"GTEX-Y8E4"	0.0114271	0.7464652	-4.3843739	-3.5050374	0.1581519	1.958584	4.6568617	4.800478	3.0117263	-0.5745059	-0.0184536	2.6248423	2.1610431	2.5524638	1.3588575	0.265463	-0.1777183	-0.7265024	-0.409028	-1.0476108	0.0680764000000001	2.5316129	2.8666808	0.7359477	0.5770324	1.0631603	4.8347646	5.1137831	-0.6938594
"GTEX-Y8E5"	0.2403312	0.8820931	-4.2205571	-3.4526322	-0.141694	1.4138171	4.2809975	4.2705854	2.405573	0.0255091	0.2103303	1.7755828	1.9343094	2.0176928	1.7687486	0.6025372	0.5680094	-1.0295972	-0.4831657	-0.8272325	-0.3220695	2.9727378	1.9472885	0.6206334	0.4057984	0.7510193	4.4168738	4.8010173	-0.7339197
"GTEX-Y8LW"	0.2223255	0.6883535	-3.4555731	-3.0363717	-0.1935143	1.5795642	4.3998021	4.4057696	2.9304983	-0.061267	0.249409	2.4930826	1.6582962	2.3307285	1.3543325	0.2287946	1.2450254	-0.963828	0.2958862	-0.7657342	-0.0487091999999999	2.827738	2.8908596	0.6261425	0.6615901	1.0977084	4.7980481	4.6435231	-0.3606349
"GTEX-Y9LG"	0.1976823	0.6893837	-3.8648042	-3.4408324	0.5611992	1.7220481	3.6286814	3.9093753	2.6103838	-0.457429	-0.1915915	2.6128865	1.6693048	2.3856042	1.2798123	0.5122961	0.2432953	-0.6572979	0.0238710000000001	-0.9170058	-0.2801131	3.0898483	2.290375	1.9770998	0.9148757	1.288427	3.6596965	3.7569004	-0.9018133
"GTEX-YB5E"	0.2682928	0.842052	-4.4946208	-3.9895163	-0.0482474000000001	1.5834865	3.1594593	3.5384097	2.5171458	-0.571671	0.0074048	2.1171453	1.6684262	1.7273954	1.9864264	0.5212697	1.1294131	-0.1262035	-0.4773186	-0.8376806	-0.0862112999999999	2.778016	2.1488499	0.7290515	0.9409023	1.2381316	3.5999869	3.4830473	-0.7650587
"GTEX-YB5K"	0.1971665	0.7567016	-3.8988211	-3.437159	0.062671	1.497426	4.2369249	4.4327789	2.7494738	-0.1631446	-0.0158156	2.7952622	1.7641335	2.470072	1.5389596	0.4738257	0.4651942	-0.1321027	0.7826881	-0.8553808	-0.2996285	2.3372066	2.5256902	0.7624893	0.8528227	0.7564632	4.3537126	4.6170605	-0.7637159
"GTEX-YBZK"	0.1815279	0.81452	-3.9124416	-3.3247982	-0.1886929	1.7574594	4.6069385	4.8066533	2.9109668	-0.5828157	-0.3425528	2.9614074	2.0692753	2.7914895	1.6851655	0.8452692	0.641728	-0.8529745	0.1092569	-0.8447747	-0.0791975	2.3176599	2.0211675	0.821405	0.5481795	1.0792958	4.5452901	4.6757894	-1.0619849
"GTEX-YEC3"	0.2966186	0.8485591	-4.9940884	-4.0958004	0.220002	1.8232718	3.680848	4.0413879	2.5263063	-0.3272114	0.1657841	2.356715	1.589952	2.635179	1.6421167	0.9852802	1.1911633	-1.0225184	0.326436	-1.2031208	-0.186308	2.9189685	2.3529057	0.8764697	0.6791632	0.3469222	3.9613452	4.1989502	-1.0049126
"GTEX-YEC4"	0.3403083	0.8250743	-4.3992194	-3.7832331	0.2843281	1.6748368	4.0372966	4.2406734	2.3149822	-0.3050944	-0.2302319	2.4813041	1.4536714	2.5510808	1.1198746	-0.1750871	0.6012147	-0.3764416	0.3560502	-0.734777	0.0770731000000001	2.2016351	2.9543926	0.5328851	0.4195045	1.7460311	3.9823025	4.4420546	-0.7987353
"GTEX-YECK"	0.0921402	0.8047099	-3.6559447	-3.1931481	-0.1276401	1.6035837	3.6398205	3.9171316	2.2552538	-0.416616	0.150797	1.8344975	1.6063685	1.9124035	1.5517763	0.7038368	0.9894926	-1.0561377	-0.3546751	-1.1230874	-0.1126542	3.3692876	2.1671472	1.177867	1.1758572	0.4896229	3.7837542	3.977135	-0.661352
"GTEX-YF7O"	0.2605334	0.8275191	-4.0970098	-3.6777723	0.032554	1.5063792	4.1108079	4.1333278	1.7255297	-0.2538365	-0.00943840000000002	1.9147378	1.6789392	1.6305398	1.6261326	0.6623645	0.6560865	-0.7950987	-0.5986828	-0.8677031	-0.1093885	2.3435313	2.0676357	0.7929277	0.8872347	1.2133393	4.3798163	4.4995822	-0.8640806
"GTEX-YFC4"	0.1574869	0.6046267	-4.1656591	-3.2816232	0.2021463	1.7807611	4.4364499	4.6513467	2.6455035	-0.6461759	-0.0900037	2.2406288	1.7774939	1.8735712	1.7917924	1.145527	0.0590231	-0.9379862	-0.3201952	-0.7451405	-0.12738	2.4450061	2.5436603	0.9799961	1.0669689	0.9037398	4.4404497	4.9210337	-0.8709722
"GTEX-YJ89"	0.6455365	1.1816287	-3.7214449	-3.29904	0.2475743	1.9956216	4.4688158	4.7014895	2.7308668	0.1769117	0.1786184	2.624242	2.1046115	1.8865444	1.7929268	0.8361458	0.3457187	-1.52919	-0.4123955	-0.7834301	-0.4062007	2.7205992	1.1483755	1.4067118	0.8412019	0.6379149	4.5398263	4.6146055	-0.3888246
"GTEX-YJ8A"	0.3341012	0.9528083	-4.3046991	-3.4098049	0.1711959	2.1102371	4.2636232	4.4088673	2.783032	-0.3584063	-0.3503712	2.4363581	2.0046539	2.0769877	0.8210398	-0.032031	-0.5754342	-1.0885586	-0.2960575	-0.9504693	0.2990607	2.7766805	2.4440268	1.394131	0.5846497	0.5831543	4.4342823	4.7273545	-0.274639
"GTEX-YJ8O"	0.3670007	0.7755157	-3.7691242	-3.3051352	0.0504667	1.8428369	3.9021229	4.1221586	2.5024391	0.0221397	0.0067433	2.1548142	1.6325579	1.8747855	1.3756165	0.4387729	0.9638516	-0.5878536	-0.1043976	-0.3606537	0.0321709000000001	3.0290449	2.2822663	1.0955287	0.921598	1.18295	4.0359994	4.3117071	-0.3837423
"GTEX-Z93S"	0.3251067	0.848274	-4.334065	-3.3747975	-0.00991180000000003	1.3565372	4.4341911	4.3686074	2.7986818	-0.3733942	-0.3907258	3.0922687	1.9181808	3.2425373	1.7774737	0.0150809	0.613649	-0.1694034	0.8691721	-0.9095941	0.2137125	2.9277658	2.4688501	0.9041714	-0.2027332	1.0296064	4.7430676	4.9236186	-0.9740538
"GTEX-Z93T"	0.4046623	0.9495131	-4.1714629	-3.7685238	0.3279661	1.947915	4.1029864	3.9996182	2.6541152	-0.0844885	0.0898019	2.6520833	1.8998517	2.5501936	1.4998093	0.4312728	0.9148905	-1.1405829	-0.4138372	-0.7372243	-0.0898522	2.7225674	2.5210721	0.7414666	0.8574806	0.9131894	4.3138972	4.4699573	-0.8045059
"GTEX-Z9EW"	0.5288661	0.9572933	-3.7694183	-3.3627252	0.132763	1.5299341	4.0723034	4.2701273	2.8771918	-0.2632415	-0.02312	2.8383418	1.6095584	2.5774863	1.4147755	0.3685544	0.5584564	-0.8500443	0.0020817000000001	-0.6577597	-0.4185036	2.4942339	2.2182038	0.7290859	0.5558706	0.9056042	3.9807672	4.2684557	-0.4668386
"GTEX-ZA64"	0.4500949	0.9118473	-3.9149904	-3.3440735	0.0596624	1.7305071	4.6389194	4.6539732	2.7538862	-0.122393	0.080252	2.2234302	2.2389541	1.9613638	1.525244	0.6217815	-0.4106538	-1.3537784	-0.2968712	-0.9654499	-0.4176919	2.7018839	1.3756991	1.4516287	0.8000256	0.74293	4.7196759	4.8809492	-1.0603327
"GTEX-ZAB4"	0.2867535	0.8592942	-3.6194022	-2.9343487	-0.2185312	1.3812976	4.1188425	4.3355084	2.4033347	-0.0417452	0.1994399	3.2980085	1.8058262	3.1794099	1.8315487	0.4507948	0.9986217	-0.9619667	0.1231269	-0.9741459	-0.6404907	3.2430538	2.0111819	0.8820068	-0.0200798	0.8878257	4.3469865	4.6053604	-0.3755229
"GTEX-ZAB5"	0.1688367	0.9980987	-3.9067989	-3.2076518	0.1026597	1.639715	4.2792499	4.4724688	2.9460983	0.2251968	0.1679294	2.4610849	1.8381309	2.113548	1.1625356	0.0224478	0.7785366	-0.3125045	-0.0752339999999999	-1.0697458	-0.1723206	3.1701291	2.2813234	1.4972485	0.5286316	0.5601817	3.9896814	4.464805	-1.1764968
"GTEX-ZAJG"	0.4930687	0.8917157	-3.9270754	-2.9724886	-0.4405918	1.3936936	4.2884525	4.417035	3.0055938	0.1385148	0.079299	2.5591259	1.7284793	1.9722066	1.8237316	0.4393428	0.95415	-1.5180465	-0.5519085	-0.9716663	-0.0814356999999999	2.5739412	1.8629097	0.4145571	0.6391436	0.9679607	4.0852056	4.151047	-0.7445385
"GTEX-ZAK1"	0.1313329	0.7372777	-4.624613	-3.9077287	0.483427	2.0587703	4.0825329	4.3530154	3.0516178	-0.3441898	-0.0566996	2.5651173	1.7127136	2.5088065	0.9981838	0.079214	0.9037667	-0.0347027000000001	0.5485663	-0.499352	0.2660285	3.0608194	2.2632603	0.7676205	0.6530888	1.3339779	4.0926808	4.4873616	-0.3364084
"GTEX-ZAKK"	0.2575579	0.9087097	-3.5449392	-3.400591	0.3930432	1.914271	4.3582088	4.5461819	2.7758528	-0.4371382	-0.2614772	3.1889389	2.0056958	2.9438171	1.7638394	0.7397827	-0.0272281	-0.7758958	-0.0479257999999999	-0.8270039	-0.1453689	3.1202447	2.1275872	0.9455636	0.5128903	0.5931472	4.4486978	4.6393835	-0.8004823
"GTEX-ZC5H"	0.3277697	0.918842	-4.1512463	-3.5443008	0.1656665	1.7681248	3.9383063	4.288598	2.9969289	0.0153223	0.107237	2.5447414	1.8536775	2.3084474	1.7122507	0.811893	0.5280005	-0.8399167	0.0558819000000001	-0.4997509	-0.346099	2.3627336	2.5820417	0.7996084	0.855472	0.8242146	3.8748663	4.3051673	-0.4504743
"GTEX-ZDTS"	-0.1589732	0.5006642	-3.9766442	-3.256892	-0.0890548	1.8340678	4.1411091	4.4870146	2.6624181	-0.2454225	0.0582777	2.9405541	2.1670842	2.3703008	1.4960772	0.5541394	0.6400902	-0.6901191	0.0235109000000001	-1.1395964	-0.2637518	2.8890345	2.1471875	0.8963417	0.6472475	1.5840919	4.4296879	4.9421397	-0.6171831
"GTEX-ZDTT"	0.3503916	0.6864606	-4.1964564	-3.5748589	-0.0272883	1.4712307	3.6982958	4.1567867	2.9228618	-0.180923	-0.0411374	3.0847828	1.8860598	2.5674087	1.5827817	0.3141477	0.6204929	-0.3052353	0.6024982	-0.4804775	-0.1216673	2.9989291	2.0247297	1.4839506	-0.0468499	0.6575678	4.2001611	4.4984117	-0.2787387
"GTEX-ZDXO"	0.4963299	1.0074602	-3.3690843	-3.1530782	-0.1434607	1.5072269	4.667796	4.9085216	2.8839858	-0.0868655	-0.0567083	2.287366	1.5142894	2.5348165	1.7116617	0.6140164	1.475715	-0.491341	0.2956264	-0.9779063	-0.4091928	2.5281919	2.6916284	0.8399932	0.661385	1.0180944	5.0071381	5.2668075	-0.6868736
"GTEX-ZDYS"	0.5615914	1.0500081	-3.7577683	-3.3768647	-0.2384381	1.5117405	3.7133333	3.7019603	2.6664726	-0.1660428	-0.2912398	2.7856175	1.6176417	2.4446237	1.2258203	0.0986985	1.1150149	-0.2551439	0.6003898	-0.8539875	-0.1065737	2.7824043	2.2113018	0.910465	0.2655672	1.0083894	3.9844936	4.0130318	-0.4892703
"GTEX-ZE7O"	0.239244	0.9809825	-4.2830497	-3.7229716	0.1842948	1.7484266	4.25464	4.2861713	2.4296917	-0.536343	0.1986744	2.5581682	1.6947086	2.2873811	1.0849363	0.3235441	0.7658182	0.2586218	0.4176019	-1.3340803	-0.4816385	2.4221613	1.717603	0.7738028	0.7531012	1.5092211	4.2463247	4.591527	-1.1164068
"GTEX-ZEX8"	0.4876831	0.8529266	-3.9768206	-3.4213913	-0.1357943	1.5505659	4.0885969	4.2121318	2.6004714	0.0875158	0.1871862	2.9234602	1.7533478	3.0381686	1.3496097	0.7524006	0.751197	-0.8891289	0.2430589	-0.724275	-0.0871745999999999	2.6498052	2.3080807	0.8447373	0.687436	0.7380612	4.1585943	4.2342375	-0.3164596
"GTEX-ZF28"	0.4437287	1.0094651	-3.9853928	-3.4191905	-0.116778	1.7120544	4.5752325	4.8227453	2.7680645	-0.315823	0.0615439	2.9171977	1.9079303	3.0200402	1.0794044	0.2890503	1.1440721	-0.2409776	0.3545058	-0.9392724	-0.00198899999999994	2.848299	2.4643014	0.9284507	0.3142959	0.6908244	4.6124623	4.5513185	-0.7612554
"GTEX-ZF29"	0.3320313	0.967009	-3.3470287	-2.7730379	0.0268766	1.7857636	3.0424848	3.1646823	1.4204549	0.3247496	0.3292055	2.0266969	1.5631846	1.6278368	1.9434513	0.6192	0.3682372	-0.3853198	-0.0386589999999999	-0.8198697	-0.4977928	2.6446368	1.8651036	1.2343121	1.3352838	1.6018121	3.5176049	3.7746374	-0.5085424
"GTEX-ZF2S"	0.2661942	0.8673344	-4.3333057	-3.7215754	0.0403789999999999	1.7345439	4.6755034	5.0491435	3.3688552	0.1578851	0.3424768	2.5090416	1.8953911	2.2276117	1.2863414	0.3106963	0.5216859	-0.6159637	0.0579947000000001	-0.9631901	-0.2609012	2.4873702	2.5831003	0.7512812	0.474657	1.122949	4.5394534	4.9020899	-0.6428859
"GTEX-ZF3C"	0.4010766	0.9136158	-3.7079634	-3.2232282	-0.3207441	1.3660355	4.8664634	5.0638579	3.1998064	0.0547361	-0.0705513	2.4947844	2.1584604	2.3189221	1.6064756	0.1437502	1.5859385	-0.7493244	0.1085437	-0.8856028	0.00332420000000004	2.8837835	2.5630437	0.7098003	0.6026771	0.6976498	5.2488477	5.4368977	-0.4374859
"GTEX-ZG7Y"	0.3646891	0.7870041	-4.0523662	-3.5812758	-0.2292791	1.5553727	4.1752856	4.3138969	2.5450953	-0.3188986	-0.2541732	2.9403205	1.8892794	2.6904851	1.4979737	-0.0143595	0.8490524	-0.5970312	0.3834894	-0.7525368	0.0114603000000001	2.5665444	1.561859	0.6037657	0.346968	1.023791	4.1908503	4.5526099	-0.6835942
"GTEX-ZGAY"	0.1438133	0.7472873	-3.7430921	-3.1639692	0.1914636	1.7497566	3.8425354	4.0800636	2.4150986	-0.6406772	-0.341237	2.8228367	1.9336909	2.5382801	0.8417327	0.1323239	1.1916051	0.0439757	0.5202249	-0.8890246	0.0217865	2.8278278	2.0063512	0.9557717	0.6916202	0.9677496	3.9528119	4.1913679	-0.6334249
"GTEX-ZLFU"	0.4906089	0.9055817	-3.4301777	-2.9222397	0.2604934	1.7333345	4.1601255	4.4669072	2.6294968	0.0120437	-0.0320923	2.4970328	2.0531439	2.1372801	2.170443	0.9675939	0.0610316	-0.8768297	-0.6531209	-1.022408	-0.2464391	3.1441823	2.3471799	1.2269668	0.6456552	1.2158468	4.2354484	4.3431384	-0.5936325
"GTEX-ZLV1"	0.1501817	0.7367797	-4.252367	-3.4358942	-0.00600540000000005	1.7452178	4.2699149	4.4542901	3.0149933	-0.3484109	-0.00342059999999999	3.5318792	1.7521035	3.3789727	1.060696	0.3612617	0.7762412	0.1062373	0.992547	-0.6378518	-0.1250812	3.1262128	2.705678	1.0546537	0.4412149	1.0720644	4.2449231	4.5898562	-0.9121519
"GTEX-ZLWG"	0.4246725	1.1111364	-4.1501086	-3.5352485	-0.0735399	1.6461276	4.5762135	4.7701033	2.8141126	-0.5812989	-0.3859226	3.457226	1.9626709	3.2473803	0.957652	0.9021896	0.836199	-0.3224535	0.5991542	-1.0186474	-0.0802545	2.4862179	2.5563774	0.2006264	0.2007888	0.5976944	4.580029	4.9419278	-1.0054565
"GTEX-ZP4G"	0.396651	0.8846189	-3.9063073	-3.4266103	0.2839353	1.9830859	4.2540882	4.3784355	3.0397376	-0.0757879	-0.0796299	3.3454007	1.806366	2.9780629	1.7299835	0.8938631	0.9069182	-0.4256505	0.4008667	-0.7929684	-0.0701911	3.1058991	2.0941318	1.0073132	0.5280699	0.7231347	4.3663779	4.5169468	-0.4861532
"GTEX-ZPCL"	0.3080691	0.8553817	-3.5394451	-2.8723428	0.479652	2.1169993	4.3115026	4.4435568	2.801904	0.0840363	0.2400727	2.7093545	1.8913135	2.2829915	1.7647662	0.3389289	1.3998994	-0.6669805	0.0400545000000001	-0.8053425	-0.1505525	2.9674787	2.5258898	0.6223622	0.7852575	0.7612436	4.2210897	4.4192665	-0.6296121
"GTEX-ZPIC"	0.6290741	1.139364	-3.5190597	-3.2692297	0.2800806	1.8890628	4.3967565	4.7095041	2.9113837	0.0477593	-0.3573232	2.0306633	1.619078	2.2988426	1.4822438	0.3635711	1.2853844	-0.620509	0.3665144	-0.445057	0.1100572	3.289357	2.3160414	0.9932791	0.6711347	1.2773533	4.1972074	4.4556293	-0.3186674
"GTEX-ZPU1"	0.2460653	0.8719244	-4.089479	-3.4456035	0.00725989999999996	1.7392755	4.0441768	4.2790603	2.593805	-0.7488828	-0.388421	2.5758863	2.1495246	2.3862676	1.3256038	0.2593671	0.865967	-1.1609519	-0.5564815	-1.0651196	0.1088233	2.4915449	2.5271118	0.2665425	0.3385418	0.7180354	4.3264818	4.7640736	-1.2358054
"GTEX-ZQG8"	0.3646988	0.957875	-4.3697088	-3.6644197	0.0211195	1.4164333	4.3919449	4.6677638	3.214334	0.153257	0.1508383	2.1562491	1.7726744	1.8122113	0.7260696	-0.3565993	0.584424	-1.1622084	-0.5339183	-0.7163185	-0.2902546	2.4779743	2.0110751	0.5143796	1.0449159	1.3481043	4.4566732	4.5476405	-0.4628618
"GTEX-ZQUD"	0.3661858	1.0198447	-3.8078218	-3.2320792	0.0463714	1.7184916	4.227044	4.4447119	2.9917985	-0.2249186	-0.0306718	2.5099393	1.792146	2.1257107	1.8021706	0.6176701	0.681539	-0.9622522	-0.3558067	-0.8473873	-0.2445147	3.0288772	2.8480829	0.7903387	0.7309214	1.3029141	4.2466041	4.6073491	-0.6893437
"GTEX-ZT9W"	0.2980299	0.8373381	-4.6100086	-3.8894854	0.1595988	1.8642018	3.9326551	4.0987277	2.3762076	0.1494641	-0.214302	2.9757939	1.7651908	2.8970288	1.336791	0.081664	1.526247	-0.277517	0.3177876	-0.6454671	0.1511535	2.4697114	3.0131914	0.6388779	0.3011342	1.2962823	4.0550842	4.1924779	-0.379374
"GTEX-ZT9X"	0.4520304	0.9972895	-3.9444467	-3.2102635	-0.2169982	1.5860418	3.9673608	4.1441105	2.2242361	-0.1228307	-0.4911307	2.9729455	1.9872318	2.9600148	1.3331919	0.2084663	0.5035594	-0.2888542	0.2603726	-0.7140593	0.2532453	2.9644915	2.0915192	1.3906578	0.3175036	1.1447845	4.5471624	4.6004135	-0.3519326
"GTEX-ZTPG"	0.2764064	0.998961	-4.3323941	-3.6849845	-0.3128518	1.2393006	4.4600231	4.4557404	2.89482	-0.1684782	0.2483016	2.1221025	1.717775	1.8916758	2.0338689	1.1209288	0.564614	-0.9933761	-0.1187647	-1.3052031	-0.2745044	2.1635474	2.3722517	0.500763	0.9040145	0.6649123	4.5653794	4.692903	-1.2299562
"GTEX-ZTSS"	0.6200481	0.8943193	-4.1870454	-3.4853621	-0.2056777	1.3120809	4.0205919	4.1747527	2.3022774	0.5688944	0.1868042	2.2690705	1.2652232	2.1121152	1.2062711	0.1986783	0.2966739	-0.9570337	-0.3575857	-0.4363298	-0.5261647	2.9570168	1.3506539	1.4528444	0.9542469	1.0036453	3.9924759	4.2129737	-0.4847029
"GTEX-ZTTD"	0.2409933	0.7432631	-4.4672215	-4.0884463	-0.2311217	1.4914536	4.0241337	4.0361348	2.7669702	0.2518894	0.1566311	2.8800982	1.7406994	3.0816672	1.5967116	-0.0748116	-0.5631283	-0.5024734	0.7720746	-0.219066	-0.0426006	2.9062122	1.1674653	1.3433124	0.8295328	1.0480155	4.1046641	4.0959567	-0.1253393
"GTEX-ZTX8"	0.2409532	0.8771348	-3.7473887	-2.9954597	0.1494982	1.5993328	4.5516861	4.6971373	3.0564315	-0.8852931	-0.397096	2.922273	1.9825265	2.4943766	1.1236203	0.5020132	0.3491132	-1.1324912	0.0343885000000001	-0.8937251	-0.1211534	3.1350028	1.6725545	1.3082124	0.6901897	1.0882627	4.4055619	4.8585484	-0.8981455
"GTEX-ZUA1"	0.3088746	1.0211336	-3.8389213	-3.2256707	-0.0626254000000001	1.6708062	4.3275533	4.6448236	3.0788128	-0.5914792	0.3137176	2.4792542	1.9095673	2.1796134	1.1782869	-0.1635437	1.011098	-0.3336823	0.248356	-0.8440617	-0.3393127	2.6600749	2.0126464	1.2787082	0.6801237	0.9481611	4.2849469	4.5783308	-0.5803035
"GTEX-ZV68"	0.4888606	1.0303435	-3.7438777	-3.1992311	0.3295607	2.0314905	4.1604932	4.1672072	2.7011737	-0.638185	-0.2261411	3.0835241	1.7684704	3.0194447	1.3438681	-0.0760689	0.2258096	-0.1768083	0.326418	-0.745237	0.1738491	2.6459521	2.8153378	1.1873424	0.555161	0.9350308	4.0708065	4.33785	-0.7941463
"GTEX-ZV6S"	0.0934761	0.6425483	-3.9381083	-3.131304	-0.2335071	1.165237	3.8788349	4.0858219	2.6590038	-0.3767792	-0.2633293	2.2352116	1.7430744	1.8424496	1.0487458	0.2190521	0.8072452	-1.218617	-0.7671629	-0.4606211	-0.0659535999999999	2.4558242	2.4467793	0.9809733	0.5073372	0.6235816	3.959588	4.1278633	-0.2010302
"GTEX-ZV7C"	0.1279569	0.8887514	-3.5951113	-3.1447102	0.1666989	1.8124528	4.5685299	4.9374915	2.9724488	-0.1340993	0.1808223	2.6931844	1.8655228	2.1632075	1.6783373	0.592693	0.9022088	-1.3011772	-0.0515790999999999	-0.9954906	-0.0181542	2.7938239	2.3007061	0.8797736	1.0606661	0.808881	4.7823385	4.9550857	-0.6626925
"GTEX-ZVE1"	0.2465964	0.76528	-4.3667608	-3.847708	-0.3045712	1.093258	4.6482744	4.7973964	3.0238327	-0.1959632	-0.1725245	2.9391342	1.47175	2.7609383	1.8302282	0.848797	0.6975769	-0.00196120000000003	0.448575	-1.0035495	-0.0468665999999999	2.1919571	2.186882	0.1538013	0.2467631	0.7739383	4.6593865	4.6891996	-0.8760988
"GTEX-ZVE2"	0.6273697	1.1444893	-3.4855704	-2.6729723	0.0760196	1.6653353	4.4314118	4.5354204	2.5826092	-0.0141422	0.0332826	2.5030034	1.3791208	2.4070679	1.6627327	0.4917212	1.3396497	-0.1731975	0.372075	-0.579835	-0.3200638	3.3748157	2.1428099	0.8587254	0.7735961	0.7473107	4.57012	4.7421215	-0.2337612
"GTEX-ZVP2"	0.2164181	0.8881709	-3.7539258	-3.5218077	-0.0138913	1.7089705	4.2803341	4.5659224	3.133439	-0.1777069	0.1855737	2.8227517	2.2817468	2.8483148	2.2245854	1.0607976	0.3957821	-1.0863326	-0.0346960999999999	-1.0468527	-0.2635651	2.6860322	2.1946825	0.8078358	0.4380363	1.114634	4.3470449	4.7283167	-0.7261735
"GTEX-ZVT2"	0.1521511	0.8056117	-4.1911388	-3.569551	-0.00448810000000002	1.6072105	4.347837	4.7324013	2.6062207	0.1407469	0.2209475	2.9440585	2.0648329	2.868588	1.705883	0.8674244	0.6846589	-0.1751318	0.709092	-1.2425422	-0.5439806	2.293728	2.3449737	1.1159678	0.2574312	1.0908581	4.2686884	4.5212705	-0.7959772
"GTEX-ZVT3"	0.5022649	0.9138287	-3.8408482	-3.3180934	-0.2978388	1.3204524	4.2961258	4.5803466	2.5014802	0.2264172	-0.1911835	3.1559222	1.9558694	2.901512	1.2707197	0.2746311	1.0881028	-0.8653513	-0.1218901	-0.4742947	0.00296710000000004	2.1985343	2.9808093	0.714879	-0.2106255	0.9010357	4.3325174	4.5906784	-0.3379967
"GTEX-ZVT4"	0.3791097	0.7830885	-4.1227913	-3.6515811	-0.0148912	1.6496237	4.2212647	4.277478	2.7490288	-0.4865094	-0.2891883	2.4902906	2.0420562	2.0650787	1.6204539	0.257255	0.0388222	-0.2353478	0.2230891	-0.4916637	0.2998197	2.485694	2.6792431	1.0425647	0.7344626	1.4020315	4.327303	4.6032605	-0.5094154
